Spain,  Deaths (Lexis triangle)	Last modified: 05 Oct 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1934   83      1851      976.23      683.91     1660.14
 1934   83      1850     1088.54      739.36     1827.90
 1934   84      1850     1321.71      928.92     2250.63
 1934   84      1849     1473.76     1004.24     2478.00
 1934   85      1849     1113.50      684.08     1797.58
 1934   85      1848     1219.89      723.14     1943.03
 1934   86      1848      871.96      540.62     1412.58
 1934   86      1847      955.27      571.50     1526.77
 1934   87      1847      669.16      363.51     1032.67
 1934   87      1846      733.09      384.26     1117.35
 1934   88      1846      681.11      380.10     1061.21
 1934   88      1845      746.19      401.80     1147.99
 1934   89      1845      419.00      253.72      672.72
 1934   89      1844      459.03      268.21      727.24
 1934   90      1844      623.80      280.54      904.34
 1934   90      1843      663.18      287.56      950.74
 1934   91      1843      192.87      114.99      307.86
 1934   91      1842      205.05      117.87      322.92
 1934   92      1842      258.95      121.44      380.39
 1934   92      1841      275.29      124.48      399.77
 1934   93      1841      191.42       87.73      279.15
 1934   93      1840      203.50       89.93      293.43
 1934   94      1840      169.07       78.81      247.88
 1934   94      1839      179.74       80.78      260.52
 1934   95      1839      153.16       68.57      221.73
 1934   95      1838      156.56       66.94      223.50
 1934   96      1838      144.23       41.65      185.88
 1934   96      1837      147.44       40.66      188.10
 1934   97      1837       77.82       26.41      104.23
 1934   97      1836       79.55       25.78      105.33
 1934   98      1836       81.78       28.95      110.73
 1934   98      1835       83.60       28.26      111.86
 1934   99      1835       39.65       17.27       56.92
 1934   99      1834       40.53       16.86       57.39
 1934  100      1834       35.09       10.17       45.26
 1934  100      1833       33.06        8.90       41.96
 1934  101      1833        8.77        2.14       10.91
 1934  101      1832        8.27        1.87       10.14
 1934  102      1832       11.87        2.14       14.01
 1934  102      1831       11.18        1.87       13.05
 1934  103      1831        4.64        1.07        5.71
 1934  103      1830        4.38        0.94        5.32
 1934  104      1830        5.68        0.54        6.22
 1934  104      1829        5.35        0.47        5.82
 1934  105      1829        5.68        0.00        5.68
 1934  105      1828        5.35        0.00        5.35
 1934  106      1828        1.55        0.00        1.55
 1934  106      1827        1.46        0.00        1.46
 1934  107      1827        2.06        0.54        2.60
 1934  107      1826        1.94        0.47        2.41
 1934  108      1826        0.00        0.00        0.00
 1934  108      1825        0.00        0.00        0.00
 1934  109      1825        1.03        0.00        1.03
 1934  109      1824        0.97        0.00        0.97
 1934  110+        .        2.00        1.01        3.01
 1935    0      1935    22653.52    27609.19    50262.71
 1935    0      1934    10264.36    13007.22    23271.58
 1935    1      1934     5596.14     6190.50    11786.64
 1935    1      1933     4316.79     4778.81     9095.60
 1935    2      1933     2255.23     2489.97     4745.20
 1935    2      1932     2175.89     2396.75     4572.64
 1935    3      1932     1308.25     1391.00     2699.25
 1935    3      1931     1231.83     1302.46     2534.29
 1935    4      1931      891.07      938.86     1829.93
 1935    4      1930      868.76      912.58     1781.34
 1935    5      1930      616.10      666.78     1282.88
 1935    5      1929      613.88      643.36     1257.24
 1935    6      1929      539.40      574.08     1113.48
 1935    6      1928      550.35      570.66     1121.01
 1935    7      1928      394.90      449.06      843.96
 1935    7      1927      385.35      425.03      810.38
 1935    8      1927      303.52      367.74      671.26
 1935    8      1926      314.47      372.04      686.51
 1935    9      1926      321.43      319.30      640.73
 1935    9      1925      317.60      306.20      623.80
 1935   10      1925      244.32      288.43      532.75
 1935   10      1924      264.50      298.98      563.48
 1935   11      1924      238.83      267.66      506.49
 1935   11      1923      258.97      277.65      536.62
 1935   12      1923      269.63      307.72      577.35
 1935   12      1922      287.26      313.77      601.03
 1935   13      1922      285.38      273.01      558.39
 1935   13      1921      303.56      278.31      581.87
 1935   14      1921      311.90      322.64      634.54
 1935   14      1920      325.12      321.91      647.03
 1935   15      1920      301.79      306.02      607.81
 1935   15      1919      309.19      311.46      620.65
 1935   16      1919      306.39      312.72      619.11
 1935   16      1918      339.64      342.85      682.49
 1935   17      1918      361.09      398.97      760.06
 1935   17      1917      382.11      418.99      801.10
 1935   18      1917      432.11      473.63      905.74
 1935   18      1916      460.32      502.71      963.03
 1935   19      1916      387.21      443.54      830.75
 1935   19      1915      431.10      489.70      920.80
 1935   20      1915      485.26      488.19      973.45
 1935   20      1914      493.31      463.10      956.41
 1935   21      1914      419.68      504.61      924.29
 1935   21      1913      441.71      498.79      940.50
 1935   22      1913      517.12      515.84     1032.96
 1935   22      1912      549.60      516.64     1066.24
 1935   23      1912      534.41      594.70     1129.11
 1935   23      1911      551.34      574.10     1125.44
 1935   24      1911      540.79      535.07     1075.86
 1935   24      1910      574.00      534.50     1108.50
 1935   25      1910      512.82      544.91     1057.73
 1935   25      1909      532.86      524.65     1057.51
 1935   26      1909      557.08      518.03     1075.11
 1935   26      1908      580.75      501.41     1082.16
 1935   27      1908      530.73      518.70     1049.43
 1935   27      1907      549.00      497.74     1046.74
 1935   28      1907      538.61      535.07     1073.68
 1935   28      1906      557.15      513.45     1070.60
 1935   29      1906      401.25      453.73      854.98
 1935   29      1905      415.06      435.40      850.46
 1935   30      1905      610.62      521.72     1132.34
 1935   30      1904      630.38      510.75     1141.13
 1935   31      1904      354.84      392.56      747.40
 1935   31      1903      366.32      384.31      750.63
 1935   32      1903      516.98      491.84     1008.82
 1935   32      1902      533.71      481.50     1015.21
 1935   33      1902      481.50      519.19     1000.69
 1935   33      1901      497.08      508.27     1005.35
 1935   34      1901      481.00      517.67      998.67
 1935   34      1900      496.57      506.79     1003.36
 1935   35      1900      567.59      613.18     1180.77
 1935   35      1899      593.27      623.79     1217.06
 1935   36      1899      441.24      473.05      914.29
 1935   36      1898      461.21      481.24      942.45
 1935   37      1898      412.35      440.26      852.61
 1935   37      1897      431.01      447.87      878.88
 1935   38      1897      505.40      553.05     1058.45
 1935   38      1896      528.26      562.62     1090.88
 1935   39      1896      394.72      492.93      887.65
 1935   39      1895      412.58      501.46      914.04
 1935   40      1895      695.21      701.64     1396.85
 1935   40      1894      726.08      728.79     1454.87
 1935   41      1894      310.61      419.41      730.02
 1935   41      1893      324.41      435.64      760.05
 1935   42      1893      540.39      702.13     1242.52
 1935   42      1892      564.39      729.30     1293.69
 1935   43      1892      390.47      510.38      900.85
 1935   43      1891      407.81      530.12      937.93
 1935   44      1891      457.10      603.80     1060.90
 1935   44      1890      477.40      627.16     1104.56
 1935   45      1890      542.24      821.80     1364.04
 1935   45      1889      566.54      864.25     1430.79
 1935   46      1889      483.95      643.46     1127.41
 1935   46      1888      505.64      676.70     1182.34
 1935   47      1888      469.25      622.94     1092.19
 1935   47      1887      490.29      655.12     1145.41
 1935   48      1887      565.26      782.71     1347.97
 1935   48      1886      590.60      823.14     1413.74
 1935   49      1886      434.48      635.16     1069.64
 1935   49      1885      453.95      667.97     1121.92
 1935   50      1885      767.96      970.43     1738.39
 1935   50      1884      806.57     1019.34     1825.91
 1935   51      1884      379.09      562.22      941.31
 1935   51      1883      398.15      590.55      988.70
 1935   52      1883      642.90      868.75     1511.65
